"Eastern Date Hour","Eastern Date Hour Time Zone","Zone Name","Zone PTID","DAM Zonal LBMP","DAM Zonal Losses","DAM Zonal Congestion","DAM Zonal Price Version"
"2017/03/09 14:00:00","EST","N.Y.C.","61761","22.64","1.48","-10.48","1"
"2017/03/09 15:00:00","EST","N.Y.C.","61761","22.46","1.47","-10.31","1"
"2017/03/09 16:00:00","EST","N.Y.C.","61761","26.01","1.51","-13.81","1"
"2017/03/09 17:00:00","EST","N.Y.C.","61761","30.72","2.17","-13.34","1"
"2017/03/09 18:00:00","EST","N.Y.C.","61761","39.1","3.23","-12.96","1"
"2017/03/09 19:00:00","EST","N.Y.C.","61761","37.15","3.81","-6.14","1"
"2017/03/09 20:00:00","EST","N.Y.C.","61761","32.47","3.34","-4.77","1"
"2017/03/09 21:00:00","EST","N.Y.C.","61761","27.75","3.02","-2.34","1"
"2017/03/09 22:00:00","EST","N.Y.C.","61761","21.96","2.3","-1.97","1"
"2017/03/09 23:00:00","EST","N.Y.C.","61761","19.95","1.58","-5.39","1"
"2017/03/10 00:00:00","EST","N.Y.C.","61761","23.46","1.7","-5.1","1"
"2017/03/10 01:00:00","EST","N.Y.C.","61761","23.23","1.41","-7.12","1"
"2017/03/10 02:00:00","EST","N.Y.C.","61761","21.9","1.3","-7.08","1"
"2017/03/10 03:00:00","EST","N.Y.C.","61761","21.31","1.27","-6.77","1"
"2017/03/10 04:00:00","EST","N.Y.C.","61761","21.98","1.29","-6.79","1"
"2017/03/10 05:00:00","EST","N.Y.C.","61761","24.01","1.94","-2.09","1"
"2017/03/10 06:00:00","EST","N.Y.C.","61761","28.6","2.93","0","1"
"2017/03/10 07:00:00","EST","N.Y.C.","61761","34.67","3.53","-1.99","1"
"2017/03/10 08:00:00","EST","N.Y.C.","61761","34.42","3.98","-0.5","1"
"2017/03/10 09:00:00","EST","N.Y.C.","61761","35.53","4.24","-0.55","1"
"2017/03/10 10:00:00","EST","N.Y.C.","61761","37","3.84","-4.68","1"
"2017/03/10 11:00:00","EST","N.Y.C.","61761","34.66","3.37","-6.66","1"
"2017/03/10 12:00:00","EST","N.Y.C.","61761","33.09","3.22","-6.68","1"
"2017/03/10 13:00:00","EST","N.Y.C.","61761","30.24","3.04","-5.17","1"
"2017/03/10 14:00:00","EST","N.Y.C.","61761","29.31","2.8","-6.05","1"
"2017/03/10 15:00:00","EST","N.Y.C.","61761","28.46","2.37","-9.4","1"
"2017/03/10 16:00:00","EST","N.Y.C.","61761","30.6","2.68","-8.47","1"
"2017/03/10 17:00:00","EST","N.Y.C.","61761","37.85","3.22","-11.77","1"
"2017/03/10 18:00:00","EST","N.Y.C.","61761","45.53","4","-13.18","1"
"2017/03/10 19:00:00","EST","N.Y.C.","61761","43.21","4.34","-7.86","1"
"2017/03/10 20:00:00","EST","N.Y.C.","61761","38.44","3.77","-7.19","1"
"2017/03/10 21:00:00","EST","N.Y.C.","61761","37.04","3.23","-9.7","1"
"2017/03/10 22:00:00","EST","N.Y.C.","61761","32.81","2.55","-8.26","1"
"2017/03/10 23:00:00","EST","N.Y.C.","61761","30.7","1.5","-15.06","1"
"2017/03/11 00:00:00","EST","N.Y.C.","61761","37.12","1.45","-22.47","1"
"2017/03/11 01:00:00","EST","N.Y.C.","61761","34.03","1.29","-20.95","1"
"2017/03/11 02:00:00","EST","N.Y.C.","61761","31.42","1.31","-18.36","1"
"2017/03/11 03:00:00","EST","N.Y.C.","61761","31.33","1.33","-17.94","1"
"2017/03/11 04:00:00","EST","N.Y.C.","61761","32.35","1.35","-18.3","1"
"2017/03/11 05:00:00","EST","N.Y.C.","61761","33.77","1.48","-18.04","1"
"2017/03/11 06:00:00","EST","N.Y.C.","61761","40.58","2.12","-18.25","1"
"2017/03/11 07:00:00","EST","N.Y.C.","61761","44.99","1.84","-26.29","1"
"2017/03/11 08:00:00","EST","N.Y.C.","61761","45.13","3.11","-15.44","1"
"2017/03/11 09:00:00","EST","N.Y.C.","61761","49.34","3.02","-21.1","1"
"2017/03/11 10:00:00","EST","N.Y.C.","61761","49.26","2.94","-23.2","1"
"2017/03/11 11:00:00","EST","N.Y.C.","61761","48.08","2.65","-24.56","1"
"2017/03/11 12:00:00","EST","N.Y.C.","61761","45.96","2.38","-24.96","1"
"2017/03/11 13:00:00","EST","N.Y.C.","61761","41.98","1.97","-24.22","1"
"2017/03/11 14:00:00","EST","N.Y.C.","61761","40.71","1.75","-24.82","1"
"2017/03/11 15:00:00","EST","N.Y.C.","61761","39.54","1.91","-22.23","1"
"2017/03/11 16:00:00","EST","N.Y.C.","61761","43.44","2.02","-25.48","1"
"2017/03/11 17:00:00","EST","N.Y.C.","61761","51","2.9","-26.13","1"
"2017/03/11 18:00:00","EST","N.Y.C.","61761","63.15","3.97","-29.8","1"
"2017/03/11 19:00:00","EST","N.Y.C.","61761","60","4.09","-26.27","1"
"2017/03/11 20:00:00","EST","N.Y.C.","61761","53.4","4.17","-18.79","1"
"2017/03/11 21:00:00","EST","N.Y.C.","61761","48.14","3.29","-19.93","1"
"2017/03/11 22:00:00","EST","N.Y.C.","61761","41.26","2.93","-15.96","1"
"2017/03/11 23:00:00","EST","N.Y.C.","61761","41.13","2.07","-21.25","1"
"2017/03/12 00:00:00","EST","N.Y.C.","61761","46.55","3.38","-12.95","1"
"2017/03/12 01:00:00","EST","N.Y.C.","61761","43.59","2.31","-19.89","1"
"2017/03/12 03:00:00","EDT","N.Y.C.","61761","40.69","2.6","-14.04","1"
"2017/03/12 04:00:00","EDT","N.Y.C.","61761","39.86","2.53","-13.74","1"
"2017/03/12 05:00:00","EDT","N.Y.C.","61761","41.9","2.62","-14.58","1"
"2017/03/12 06:00:00","EDT","N.Y.C.","61761","43.15","2.15","-21.31","1"
"2017/03/12 07:00:00","EDT","N.Y.C.","61761","45.69","2.29","-22.98","1"
"2017/03/12 08:00:00","EDT","N.Y.C.","61761","50.88","3.32","-20.09","1"
"2017/03/12 09:00:00","EDT","N.Y.C.","61761","51.33","3.71","-17.22","1"
"2017/03/12 10:00:00","EDT","N.Y.C.","61761","51.8","3.16","-23.13","1"
"2017/03/12 11:00:00","EDT","N.Y.C.","61761","51.9","2.9","-25.39","1"
"2017/03/12 12:00:00","EDT","N.Y.C.","61761","48.88","2.81","-23.77","1"
"2017/03/12 13:00:00","EDT","N.Y.C.","61761","43.52","2.82","-18.69","1"
"2017/03/12 14:00:00","EDT","N.Y.C.","61761","39.91","2.62","-16.96","1"
"2017/03/12 15:00:00","EDT","N.Y.C.","61761","40.03","2.62","-17.13","1"
"2017/03/12 16:00:00","EDT","N.Y.C.","61761","42.5","2.95","-17.38","1"
"2017/03/12 17:00:00","EDT","N.Y.C.","61761","48.29","3.24","-20.67","1"
"2017/03/12 18:00:00","EDT","N.Y.C.","61761","58.29","3.98","-23.71","1"
"2017/03/12 19:00:00","EDT","N.Y.C.","61761","77","4.81","-35.46","1"
"2017/03/12 20:00:00","EDT","N.Y.C.","61761","75.01","4.88","-33.18","1"
"2017/03/12 21:00:00","EDT","N.Y.C.","61761","65.27","4.28","-28.58","1"
"2017/03/12 22:00:00","EDT","N.Y.C.","61761","51.08","3.75","-18.01","1"
"2017/03/12 23:00:00","EDT","N.Y.C.","61761","46.72","2.92","-20.01","1"
"2017/03/13 00:00:00","EDT","N.Y.C.","61761","49.88","2.42","-23.79","1"
"2017/03/13 01:00:00","EDT","N.Y.C.","61761","45.49","2.08","-22.59","1"
"2017/03/13 02:00:00","EDT","N.Y.C.","61761","40.82","2.48","-13.26","1"
"2017/03/13 03:00:00","EDT","N.Y.C.","61761","41.32","2.53","-13.5","1"
"2017/03/13 04:00:00","EDT","N.Y.C.","61761","42.52","2.75","-11.97","1"
"2017/03/13 05:00:00","EDT","N.Y.C.","61761","49.69","3.43","-11.98","1"
"2017/03/13 06:00:00","EDT","N.Y.C.","61761","73.76","3.3","-39.03","1"
"2017/03/13 07:00:00","EDT","N.Y.C.","61761","84.59","5.47","-31.12","1"
"2017/03/13 08:00:00","EDT","N.Y.C.","61761","76.22","5.72","-26.82","1"
"2017/03/13 09:00:00","EDT","N.Y.C.","61761","73.7","4.57","-35.22","1"
"2017/03/13 10:00:00","EDT","N.Y.C.","61761","71.48","4.24","-36.72","1"
"2017/03/13 11:00:00","EDT","N.Y.C.","61761","69.22","4.11","-35.54","1"
"2017/03/13 12:00:00","EDT","N.Y.C.","61761","64.2","3.35","-36.62","1"
"2017/03/13 13:00:00","EDT","N.Y.C.","61761","58.39","3.32","-31.51","1"
"2017/03/13 14:00:00","EDT","N.Y.C.","61761","54.76","2.91","-31.54","1"
"2017/03/13 15:00:00","EDT","N.Y.C.","61761","54.23","3.12","-28.51","1"
"2017/03/13 16:00:00","EDT","N.Y.C.","61761","56.44","3.37","-28.46","1"
"2017/03/13 17:00:00","EDT","N.Y.C.","61761","62.53","3.68","-32.56","1"
"2017/03/13 18:00:00","EDT","N.Y.C.","61761","70.88","4.64","-32.39","1"
"2017/03/13 19:00:00","EDT","N.Y.C.","61761","78","6.12","-26.49","1"
"2017/03/13 20:00:00","EDT","N.Y.C.","61761","71.63","5.32","-27.99","1"
"2017/03/13 21:00:00","EDT","N.Y.C.","61761","61.61","4.52","-23.61","1"
"2017/03/13 22:00:00","EDT","N.Y.C.","61761","54.49","3.73","-21.43","1"
"2017/03/13 23:00:00","EDT","N.Y.C.","61761","52.59","2.04","-32.62","1"
"2017/03/14 00:00:00","EDT","N.Y.C.","61761","46.1","2.82","-17.18","1"
"2017/03/14 01:00:00","EDT","N.Y.C.","61761","45.64","2.6","-18.27","1"
"2017/03/14 02:00:00","EDT","N.Y.C.","61761","45.58","2.37","-19.76","1"
"2017/03/14 03:00:00","EDT","N.Y.C.","61761","44.11","2.48","-17.08","1"
"2017/03/14 04:00:00","EDT","N.Y.C.","61761","46.14","2.69","-17.13","1"
"2017/03/14 05:00:00","EDT","N.Y.C.","61761","49.8","3.09","-15.46","1"
"2017/03/14 06:00:00","EDT","N.Y.C.","61761","63.61","5.55","-1.99","1"
"2017/03/14 07:00:00","EDT","N.Y.C.","61761","73.28","7.38","0","1"
"2017/03/14 08:00:00","EDT","N.Y.C.","61761","70.84","7.61","0.26","1"
"2017/03/14 09:00:00","EDT","N.Y.C.","61761","71.54","5.29","-26.16","1"
"2017/03/14 10:00:00","EDT","N.Y.C.","61761","71.31","5.94","-21.08","1"
"2017/03/14 11:00:00","EDT","N.Y.C.","61761","68.35","3.97","-36.24","1"
"2017/03/14 12:00:00","EDT","N.Y.C.","61761","64.04","3.81","-33.36","1"
"2017/03/14 13:00:00","EDT","N.Y.C.","61761","59.84","3.45","-31.94","1"
"2017/03/14 14:00:00","EDT","N.Y.C.","61761","55.51","3.1","-30.46","1"
"2017/03/14 15:00:00","EDT","N.Y.C.","61761","52.75","2.35","-33.97","1"
"2017/03/14 16:00:00","EDT","N.Y.C.","61761","55.37","2.58","-34.64","1"
"2017/03/14 17:00:00","EDT","N.Y.C.","61761","60.65","2.84","-37.83","1"
"2017/03/14 18:00:00","EDT","N.Y.C.","61761","70.09","3.85","-39.49","1"
"2017/03/14 19:00:00","EDT","N.Y.C.","61761","81.99","4.61","-45.16","1"
"2017/03/14 20:00:00","EDT","N.Y.C.","61761","73.09","3.97","-39.94","1"
"2017/03/14 21:00:00","EDT","N.Y.C.","61761","67.11","3.3","-39.71","1"
"2017/03/14 22:00:00","EDT","N.Y.C.","61761","48.46","3.25","-21.49","1"
"2017/03/14 23:00:00","EDT","N.Y.C.","61761","48.56","1.68","-33.03","1"
"2017/03/15 00:00:00","EDT","N.Y.C.","61761","54.81","2.03","-34.93","1"
"2017/03/15 01:00:00","EDT","N.Y.C.","61761","52.2","1.98","-31.73","1"
"2017/03/15 02:00:00","EDT","N.Y.C.","61761","52.04","1.63","-34.63","1"
"2017/03/15 03:00:00","EDT","N.Y.C.","61761","51.04","1.69","-32.63","1"
"2017/03/15 04:00:00","EDT","N.Y.C.","61761","51.33","2.06","-29.08","1"
"2017/03/15 05:00:00","EDT","N.Y.C.","61761","53.72","2.92","-23.99","1"
"2017/03/15 06:00:00","EDT","N.Y.C.","61761","71.27","5.13","-25.76","1"
"2017/03/15 07:00:00","EDT","N.Y.C.","61761","83.95","5.35","-39.86","1"
"2017/03/15 08:00:00","EDT","N.Y.C.","61761","77.21","4.87","-40.27","1"
"2017/03/15 09:00:00","EDT","N.Y.C.","61761","76.84","4.58","-42.5","1"
"2017/03/15 10:00:00","EDT","N.Y.C.","61761","77.34","3.51","-50.74","1"
"2017/03/15 11:00:00","EDT","N.Y.C.","61761","71.46","3.63","-44.08","1"
"2017/03/15 12:00:00","EDT","N.Y.C.","61761","70.41","3.2","-45.72","1"
"2017/03/15 13:00:00","EDT","N.Y.C.","61761","64.46","3.12","-40.1","1"
"2017/03/15 14:00:00","EDT","N.Y.C.","61761","60.94","2.92","-38.55","1"
"2017/03/15 15:00:00","EDT","N.Y.C.","61761","60.14","2.61","-40.28","1"
"2017/03/15 16:00:00","EDT","N.Y.C.","61761","60.22","2.88","-38.61","1"
"2017/03/15 17:00:00","EDT","N.Y.C.","61761","64.71","2.91","-42.9","1"
"2017/03/15 18:00:00","EDT","N.Y.C.","61761","76.74","3.13","-54.01","1"
"2017/03/15 19:00:00","EDT","N.Y.C.","61761","89.55","4.41","-57.73","1"
"2017/03/15 20:00:00","EDT","N.Y.C.","61761","79.16","4.79","-43.87","1"
"2017/03/15 21:00:00","EDT","N.Y.C.","61761","74.07","3.74","-45.59","1"
"2017/03/15 22:00:00","EDT","N.Y.C.","61761","55.72","3.08","-31.53","1"
"2017/03/15 23:00:00","EDT","N.Y.C.","61761","54.99","1.69","-40.2","1"
"2017/03/16 00:00:00","EDT","N.Y.C.","61761","49.96","1.18","-38.1","1"
"2017/03/16 01:00:00","EDT","N.Y.C.","61761","46.39","1.2","-34.49","1"
"2017/03/16 02:00:00","EDT","N.Y.C.","61761","46.35","1.17","-34.25","1"
"2017/03/16 03:00:00","EDT","N.Y.C.","61761","45.82","1.22","-33.06","1"
"2017/03/16 04:00:00","EDT","N.Y.C.","61761","45.85","1.62","-29.55","1"
"2017/03/16 05:00:00","EDT","N.Y.C.","61761","49.64","2.17","-27.42","1"
"2017/03/16 06:00:00","EDT","N.Y.C.","61761","66.37","2.95","-40.35","1"
"2017/03/16 07:00:00","EDT","N.Y.C.","61761","74.5","3.56","-43.15","1"
"2017/03/16 08:00:00","EDT","N.Y.C.","61761","70.13","4.35","-35.16","1"
"2017/03/16 09:00:00","EDT","N.Y.C.","61761","68.68","3.3","-42.96","1"
"2017/03/16 10:00:00","EDT","N.Y.C.","61761","66.61","3.37","-40.14","1"
"2017/03/16 11:00:00","EDT","N.Y.C.","61761","62.62","3.22","-37.8","1"
"2017/03/16 12:00:00","EDT","N.Y.C.","61761","59.49","3.09","-35.64","1"
"2017/03/16 13:00:00","EDT","N.Y.C.","61761","56.92","2.82","-35.28","1"
"2017/03/16 14:00:00","EDT","N.Y.C.","61761","54.2","2.75","-33.09","1"
"2017/03/16 15:00:00","EDT","N.Y.C.","61761","52.37","2.48","-33.36","1"
"2017/03/16 16:00:00","EDT","N.Y.C.","61761","54.13","2.8","-33.05","1"
"2017/03/16 17:00:00","EDT","N.Y.C.","61761","58.79","2.82","-37.18","1"
"2017/03/16 18:00:00","EDT","N.Y.C.","61761","68.26","3.45","-41.82","1"
"2017/03/16 19:00:00","EDT","N.Y.C.","61761","78.19","4.44","-43.31","1"
"2017/03/16 20:00:00","EDT","N.Y.C.","61761","71.53","4.44","-35.77","1"
"2017/03/16 21:00:00","EDT","N.Y.C.","61761","62.34","4.61","-26.58","1"
"2017/03/16 22:00:00","EDT","N.Y.C.","61761","53.68","3.2","-26.95","1"
"2017/03/16 23:00:00","EDT","N.Y.C.","61761","50.79","2.15","-31.12","1"
"2017/03/17 00:00:00","EDT","N.Y.C.","61761","50.95","1.1","-39.84","1"
"2017/03/17 01:00:00","EDT","N.Y.C.","61761","46.87","1.13","-34.83","1"
"2017/03/17 02:00:00","EDT","N.Y.C.","61761","45.68","1.12","-33.69","1"
"2017/03/17 03:00:00","EDT","N.Y.C.","61761","46.56","1.13","-34.37","1"
"2017/03/17 04:00:00","EDT","N.Y.C.","61761","46.5","1.3","-32.27","1"
"2017/03/17 05:00:00","EDT","N.Y.C.","61761","51.06","2.11","-28.26","1"
"2017/03/17 06:00:00","EDT","N.Y.C.","61761","62.16","3.68","-27.57","1"
"2017/03/17 07:00:00","EDT","N.Y.C.","61761","63.62","4.7","-24.1","1"
"2017/03/17 08:00:00","EDT","N.Y.C.","61761","65.65","4.8","-27.52","1"
"2017/03/17 09:00:00","EDT","N.Y.C.","61761","67.7","4.36","-33.45","1"
"2017/03/17 10:00:00","EDT","N.Y.C.","61761","62.91","4.01","-31.42","1"
"2017/03/17 11:00:00","EDT","N.Y.C.","61761","56.77","3.6","-28.72","1"
"2017/03/17 12:00:00","EDT","N.Y.C.","61761","51.92","3.36","-25.41","1"
"2017/03/17 13:00:00","EDT","N.Y.C.","61761","48.41","3.38","-21.24","1"
"2017/03/17 14:00:00","EDT","N.Y.C.","61761","46.23","3.2","-19.87","1"
"2017/03/17 15:00:00","EDT","N.Y.C.","61761","45.52","2.72","-23.39","1"
"2017/03/17 16:00:00","EDT","N.Y.C.","61761","45.81","2.68","-24.01","1"
"2017/03/17 17:00:00","EDT","N.Y.C.","61761","51.51","2.2","-33.47","1"
"2017/03/17 18:00:00","EDT","N.Y.C.","61761","55.24","2.62","-33.48","1"
"2017/03/17 19:00:00","EDT","N.Y.C.","61761","63.42","2.98","-38","1"
"2017/03/17 20:00:00","EDT","N.Y.C.","61761","59.95","3.29","-32.1","1"
"2017/03/17 21:00:00","EDT","N.Y.C.","61761","48.36","3.5","-18.54","1"
"2017/03/17 22:00:00","EDT","N.Y.C.","61761","45.03","2.06","-27.04","1"
"2017/03/17 23:00:00","EDT","N.Y.C.","61761","45.51","1.39","-31.96","1"
"2017/03/18 00:00:00","EDT","N.Y.C.","61761","38.32","1.17","-25.37","1"
"2017/03/18 01:00:00","EDT","N.Y.C.","61761","36.68","1.11","-24.39","1"
"2017/03/18 02:00:00","EDT","N.Y.C.","61761","35.52","0.93","-25.43","1"
"2017/03/18 03:00:00","EDT","N.Y.C.","61761","35.41","0.91","-25.54","1"
"2017/03/18 04:00:00","EDT","N.Y.C.","61761","35.56","0.87","-26.08","1"
"2017/03/18 05:00:00","EDT","N.Y.C.","61761","36.87","0.72","-28.52","1"
"2017/03/18 06:00:00","EDT","N.Y.C.","61761","38.5","0.85","-29.19","1"
"2017/03/18 07:00:00","EDT","N.Y.C.","61761","38.27","1.19","-26.49","1"
"2017/03/18 08:00:00","EDT","N.Y.C.","61761","45.01","1.8","-28.21","1"
"2017/03/18 09:00:00","EDT","N.Y.C.","61761","47.64","2","-29.07","1"
"2017/03/18 10:00:00","EDT","N.Y.C.","61761","45.68","2.27","-25.29","1"
"2017/03/18 11:00:00","EDT","N.Y.C.","61761","44.67","2.14","-25.68","1"
"2017/03/18 12:00:00","EDT","N.Y.C.","61761","41.87","2.24","-22","1"
"2017/03/18 13:00:00","EDT","N.Y.C.","61761","38.78","1.85","-22.08","1"
"2017/03/18 14:00:00","EDT","N.Y.C.","61761","35.86","1.89","-18.57","1"
"2017/03/18 15:00:00","EDT","N.Y.C.","61761","34.14","1.85","-17.29","1"
"2017/03/18 16:00:00","EDT","N.Y.C.","61761","35.25","1.75","-19.28","1"
"2017/03/18 17:00:00","EDT","N.Y.C.","61761","37.33","1.9","-20.11","1"
"2017/03/18 18:00:00","EDT","N.Y.C.","61761","42.35","1.91","-25.26","1"
"2017/03/18 19:00:00","EDT","N.Y.C.","61761","50.96","2.37","-29.5","1"
"2017/03/18 20:00:00","EDT","N.Y.C.","61761","45.34","2.57","-22.24","1"
"2017/03/18 21:00:00","EDT","N.Y.C.","61761","38.54","1.93","-21","1"
"2017/03/18 22:00:00","EDT","N.Y.C.","61761","34.99","1.56","-20.35","1"
"2017/03/18 23:00:00","EDT","N.Y.C.","61761","35.84","0.76","-27.5","1"
"2017/03/19 00:00:00","EDT","N.Y.C.","61761","32.04","1.16","-20.29","1"
"2017/03/19 01:00:00","EDT","N.Y.C.","61761","30.03","0.94","-20.33","1"
"2017/03/19 02:00:00","EDT","N.Y.C.","61761","28.08","0.99","-17.62","1"
"2017/03/19 03:00:00","EDT","N.Y.C.","61761","28.31","0.98","-17.89","1"
"2017/03/19 04:00:00","EDT","N.Y.C.","61761","26.93","0.98","-16.2","1"
"2017/03/19 05:00:00","EDT","N.Y.C.","61761","26.97","0.86","-17.21","1"
"2017/03/19 06:00:00","EDT","N.Y.C.","61761","26.72","0.81","-18.22","1"
"2017/03/19 07:00:00","EDT","N.Y.C.","61761","27.43","1.3","-14.28","1"
"2017/03/19 08:00:00","EDT","N.Y.C.","61761","29.07","2.14","-9.27","1"
"2017/03/19 09:00:00","EDT","N.Y.C.","61761","34.12","2.62","-10.34","1"
"2017/03/19 10:00:00","EDT","N.Y.C.","61761","32.64","2.5","-10.26","1"
"2017/03/19 11:00:00","EDT","N.Y.C.","61761","33.5","2.5","-10.86","1"
"2017/03/19 12:00:00","EDT","N.Y.C.","61761","33.56","2.18","-14.24","1"
"2017/03/19 13:00:00","EDT","N.Y.C.","61761","29.45","2.35","-8.33","1"
"2017/03/19 14:00:00","EDT","N.Y.C.","61761","28.92","2.06","-10.2","1"
"2017/03/19 15:00:00","EDT","N.Y.C.","61761","27.8","1.86","-10.81","1"
"2017/03/19 16:00:00","EDT","N.Y.C.","61761","28.63","2.01","-10.51","1"
"2017/03/19 17:00:00","EDT","N.Y.C.","61761","28.04","2.95","-2.39","1"
"2017/03/19 18:00:00","EDT","N.Y.C.","61761","32.82","3.57","-2.2","1"
"2017/03/19 19:00:00","EDT","N.Y.C.","61761","47.74","4.85","-6.73","1"
"2017/03/19 20:00:00","EDT","N.Y.C.","61761","40.31","4.25","-3.39","1"
"2017/03/19 21:00:00","EDT","N.Y.C.","61761","35","3.56","-4.71","1"
"2017/03/19 22:00:00","EDT","N.Y.C.","61761","30.54","2.83","-5.21","1"
"2017/03/19 23:00:00","EDT","N.Y.C.","61761","26.93","1.82","-9.15","1"
"2017/03/20 00:00:00","EDT","N.Y.C.","61761","28.61","2.6","0","1"
"2017/03/20 01:00:00","EDT","N.Y.C.","61761","27.86","2.49","0","1"
"2017/03/20 02:00:00","EDT","N.Y.C.","61761","26.68","2.36","0","1"
"2017/03/20 03:00:00","EDT","N.Y.C.","61761","26.61","2.29","0","1"
"2017/03/20 04:00:00","EDT","N.Y.C.","61761","27.55","2.34","0","1"
"2017/03/20 05:00:00","EDT","N.Y.C.","61761","31.12","0.35","-26.97","1"
"2017/03/20 06:00:00","EDT","N.Y.C.","61761","41.51","0.64","-34.87","1"
"2017/03/20 07:00:00","EDT","N.Y.C.","61761","46.63","0.74","-39.55","1"
"2017/03/20 08:00:00","EDT","N.Y.C.","61761","45.48","0.78","-38.22","1"
"2017/03/20 09:00:00","EDT","N.Y.C.","61761","42.16","0.85","-34.42","1"
"2017/03/20 10:00:00","EDT","N.Y.C.","61761","40.51","0.55","-35.61","1"
"2017/03/20 11:00:00","EDT","N.Y.C.","61761","38.57","0.95","-30.29","1"
"2017/03/20 12:00:00","EDT","N.Y.C.","61761","36.36","0.99","-27.77","1"
"2017/03/20 13:00:00","EDT","N.Y.C.","61761","34.2","1.01","-25.33","1"
"2017/03/20 14:00:00","EDT","N.Y.C.","61761","32.79","1.06","-23.69","1"
"2017/03/20 15:00:00","EDT","N.Y.C.","61761","31.82","1.13","-22.53","1"
"2017/03/20 16:00:00","EDT","N.Y.C.","61761","31.18","1.16","-21.8","1"
"2017/03/20 17:00:00","EDT","N.Y.C.","61761","33.07","1.08","-24","1"
"2017/03/20 18:00:00","EDT","N.Y.C.","61761","38.03","0.57","-33.22","1"
"2017/03/20 19:00:00","EDT","N.Y.C.","61761","45.93","0.16","-44.53","1"
"2017/03/20 20:00:00","EDT","N.Y.C.","61761","41.66","0.36","-38.5","1"
"2017/03/20 21:00:00","EDT","N.Y.C.","61761","35.31","0.23","-33.36","1"
"2017/03/20 22:00:00","EDT","N.Y.C.","61761","33.08","1","-23.43","1"
"2017/03/20 23:00:00","EDT","N.Y.C.","61761","30.75","0.61","-24.01","1"
"2017/03/21 00:00:00","EDT","N.Y.C.","61761","30.67","0.57","-24.61","1"
"2017/03/21 01:00:00","EDT","N.Y.C.","61761","29.67","0.59","-23.3","1"
"2017/03/21 02:00:00","EDT","N.Y.C.","61761","28.44","0.58","-22.11","1"
"2017/03/21 03:00:00","EDT","N.Y.C.","61761","27.35","0.58","-21.05","1"
"2017/03/21 04:00:00","EDT","N.Y.C.","61761","26.4","0.55","-20.47","1"
"2017/03/21 05:00:00","EDT","N.Y.C.","61761","29.05","0.37","-25","1"
"2017/03/21 06:00:00","EDT","N.Y.C.","61761","38.08","0.34","-34.72","1"
"2017/03/21 07:00:00","EDT","N.Y.C.","61761","43.49","0.97","-35.13","1"
"2017/03/21 08:00:00","EDT","N.Y.C.","61761","40.87","0.87","-33.62","1"
"2017/03/21 09:00:00","EDT","N.Y.C.","61761","38.83","1.07","-30.05","1"
"2017/03/21 10:00:00","EDT","N.Y.C.","61761","38.72","1.05","-29.96","1"
"2017/03/21 11:00:00","EDT","N.Y.C.","61761","37.01","1.08","-28.04","1"
"2017/03/21 12:00:00","EDT","N.Y.C.","61761","35.46","1.15","-26.25","1"
"2017/03/21 13:00:00","EDT","N.Y.C.","61761","32.89","1.18","-23.36","1"
"2017/03/21 14:00:00","EDT","N.Y.C.","61761","31.66","1.24","-21.78","1"
"2017/03/21 15:00:00","EDT","N.Y.C.","61761","30.93","1.33","-20.46","1"
"2017/03/21 16:00:00","EDT","N.Y.C.","61761","31.79","1.29","-21.56","1"
"2017/03/21 17:00:00","EDT","N.Y.C.","61761","34.51","1.07","-25.87","1"
"2017/03/21 18:00:00","EDT","N.Y.C.","61761","38.24","0.54","-33.77","1"
"2017/03/21 19:00:00","EDT","N.Y.C.","61761","49.62","0.71","-43.69","1"
"2017/03/21 20:00:00","EDT","N.Y.C.","61761","42.39","0.14","-41.2","1"
"2017/03/21 21:00:00","EDT","N.Y.C.","61761","35.16","0.24","-33.16","1"
"2017/03/21 22:00:00","EDT","N.Y.C.","61761","31.87","0.67","-25.69","1"
"2017/03/21 23:00:00","EDT","N.Y.C.","61761","29.4","0.48","-24.28","1"
"2017/03/22 00:00:00","EDT","N.Y.C.","61761","30.14","0.02","-29.98","1"
"2017/03/22 01:00:00","EDT","N.Y.C.","61761","27.4","0.43","-22.99","1"
"2017/03/22 02:00:00","EDT","N.Y.C.","61761","26.66","0.44","-22.22","1"
"2017/03/22 03:00:00","EDT","N.Y.C.","61761","25.81","0.43","-21.41","1"
"2017/03/22 04:00:00","EDT","N.Y.C.","61761","28.08","0.02","-27.82","1"
"2017/03/22 05:00:00","EDT","N.Y.C.","61761","27.63","0.05","-27.09","1"
"2017/03/22 06:00:00","EDT","N.Y.C.","61761","37.28","-0.26","-39.76","1"
"2017/03/22 07:00:00","EDT","N.Y.C.","61761","47.81","-0.22","-49.76","1"
"2017/03/22 08:00:00","EDT","N.Y.C.","61761","43.94","-0.29","-46.43","1"
"2017/03/22 09:00:00","EDT","N.Y.C.","61761","44.09","-0.22","-45.86","1"
"2017/03/22 10:00:00","EDT","N.Y.C.","61761","43.39","-0.23","-45.27","1"
"2017/03/22 11:00:00","EDT","N.Y.C.","61761","42.23","-0.22","-43.98","1"
"2017/03/22 12:00:00","EDT","N.Y.C.","61761","39.63","-0.15","-40.84","1"
"2017/03/22 13:00:00","EDT","N.Y.C.","61761","39.16","-0.11","-40.07","1"
